,User,Text,Date,Hashtags
32,stedmundsschool,"Lockdown, Social Distancing Are The New NORMAL. #mediacoverage #timesofindia #coronavirus #covid19 #article #news #school #stayhome #socialdistancing #Jaipur",2020-05-14 06:46:57+00:00,#mediacoverage #timesofindia #coronavirus #covid19 #article #news #school #stayhome #stayhome #socialdistancing #Jaipur
33,rajshreeupadhya,"Aurat nafa nuksaan nahi dekhti #serious #truth #facts Tiktok #tiktok #tiktokindia #creator #tiktokcreator #rajshreeupadhyaya #Covid19 #lockdown @Jaipur, Rajasthan https://www.instagram.com/p/CAH8Ajyh8lr/?igshid=gfwfy28uzvnw",2020-05-13 10:04:42+00:00,#serious #truth #facts #tiktok #tiktokindia #creator #tiktokcreator #rajshreeupadhyaya #Covid19 #lockdown
34,Manish_IndiaTV,"#COVID19 के रेड ज़ोन में आने वाले जयपुर के नहारी का नाका इलाके का हाल देखिए, #Social_Distancing की धज्जियां कैसे उड़ती है इससे बड़ा प्रमाण नही मिलेगा,मकानमालिकों ने किरायेदारों को घर से निकालना शुरू किया तो हंगामा हो गया @indiatvnews @IndiaTVHindi @jaipur_police #lockdown ",2020-05-11 11:25:53+00:00,#COVID19 #Social_Distancing #lockdown
35,anilvrm9,Day by Day #COVID19 cases are increasing exponentially and people have started fading with lockdown. Is it a sign of catastrophe of huge proportion in coming days? ,2020-05-11 04:28:46+00:00,#COVID19
36,rajshreeupadhya,"Tiktok #tiktok #tiktokindia #creator #tiktokcreator #rajshreeupadhyaya #Covid19 #lockdown #feminism @Jaipur, Rajasthan https://www.instagram.com/p/CABTc1mBAlD/?igshid=ient9jd26nca",2020-05-10 20:14:54+00:00,#tiktok #tiktokindia #creator #tiktokcreator #rajshreeupadhyaya #Covid19 #lockdown #feminism
37,laxmansinghkavi,"#lockdown #yamaha #r15 #waiting #rajasthan #impatient #covid19 #chinesefood #biker @Rajasthan, India https://www.instagram.com/p/CABJjULFRK5wGyyM6rrFpkRrUDfvsGoOcuKMMY0/?igshid=1a25wd6b98shq",2020-05-10 18:48:12+00:00,#lockdown #yamaha #r15 #waiting #rajasthan #impatient #covid19 #chinesefood #biker
38,raman618,Railways plans to gradually restart passenger train operations from May 12 #indianrailways #lockdown #covid19,2020-05-10 15:10:07+00:00,#indianrailways #lockdown #covid19
39,rajshreeupadhya,"Tiktok #tiktok #tiktokindia #creator #tiktokcreator #rajshreeupadhyaya #Covid19 #lockdown @Jaipur, Rajasthan https://www.instagram.com/p/B_-zmGqBsGk/?igshid=1odlyzc2glnma",2020-05-09 20:58:01+00:00,#tiktok #tiktokindia #creator #tiktokcreator #rajshreeupadhyaya #Covid19 #lockdown
40,vivekjaipur,As preventive measure to #COVID19 every country has reached to #Shutdown mode by imposing #lockdown needs holistic approach to come out of this Labyrinth to reinstate confidence amongst citizens. Increasing incidences of #depression resulting to #casualties blowing Wake Up Call.,2020-05-08 16:27:30+00:00,#COVID19 #Shutdown #lockdown #depression #casualties
41,isthatmayankk,True true #covid19 #corona #facemask #pandemic #coronavirusinindia #lockdown #extendlockdown #CoronavirusOutbreakindia #CoronaUpdates,2020-05-07 18:09:58+00:00,#covid19 #corona #facemask #pandemic #coronavirusinindia #lockdown #extendlockdown #CoronavirusOutbreakindia #CoronaUpdates
42,swaptail,Muting your professor during online lecture is like Never Have I Ever and can you please fill that glass because I'm going to drink it in one go. #online #zoom #zoomcodes #Trending #pandemic #coronavirus #lockdown #COVID19Lockdown #Quarantine @NetflixIndia,2020-05-07 12:50:16+00:00,#online #zoom #zoomcodes #Trending #pandemic #coronavirus #lockdown #COVID19Lockdown #Quarantine
43,jitendsingh77,#coronavirusinindia #Corona #LetsStaySafe #LetsStopCorona #COVID19 #lockdown ,2020-05-07 06:16:07+00:00,#coronavirusinindia #Corona #LetsStaySafe #LetsStopCorona #COVID19 #lockdown
44,UmangKochar1,"Running 5 K in May 2020 at Home. #fitness #fitnessmotivation #fitnessroute #fitnessrouteindia #6amclub #coronavirus #lockdown #lockdown2020 #covid19 #marathon #runnersofinstagram @Jaipur, Rajasthan https://www.instagram.com/p/B_159D4gpAM/?igshid=r5yupm8hy3dt",2020-05-06 10:00:17+00:00,#fitness #fitnessmotivation #fitnessroute #fitnessrouteindia #6amclub #coronavirus #lockdown #lockdown2020 #covid19 #marathon #runnersofinstagram
45,siddhu5692,"Teachers who teach lessons .. Look for people who queue up at liquor stores. In Andhrapradesh ( Visakhapatnam) , government teachers were given duties in liquor stores. #Lockdown #Coronavirus #Covid19 @narendramodi @PawanKalyan @seethakkaMLA",2020-05-06 05:11:58+00:00,#Lockdown #Coronavirus #Covid19
46,siddhu5692,"Teachers who teach lessons .. Look for people who queue up at liquor stores. In Andhrapradesh (Visakhapatnam), government teachers were given duties in liquor stores. #Lockdown #Coronavirus #Covid19 @narendramodi @seethakkaMLA",2020-05-06 05:06:31+00:00,#Lockdown #Coronavirus #Covid19
47,somendraharsh,Lockdown 3.0 #BeardChallenge #look #StayAtHome #GoCoronaGo #Corona #covid19 #WorkAtHome Photo click by @eshan_harsh20,2020-05-05 13:38:35+00:00,#BeardChallenge #look #StayAtHome #StayAtHome #GoCoronaGo #Corona #covid19 #WorkAtHome
48,rajeshhiran01,"@ashokgehlot51 Resp Sir, In Lockdown many Tobacco users learned to live without tobaccos and others are trying. Tobacco use makes people more prone to Corona &amp; spitting further spread it. Request for complete Ban on Tobacco Products (smokeless tobacco) even after COVID19 is over.",2020-05-04 05:39:12+00:00,
49,thepinkpedals,Tell us how badly you are Missing your favourite place where you love to do- #cycling #running #jogging #yoga #breaktheboredom #thepinkpedals #pinkpedalsjaipur #covid19 #lockdown #bicyclemayorofjaipur #bycs #cyclinglife #pinkcity #jaipur #fitness #jawaharcircle #jc,2020-05-03 17:36:27+00:00,#cycling #running #jogging #yoga #breaktheboredom #thepinkpedals #pinkpedalsjaipur #covid19 #lockdown #bicyclemayorofjaipur #bycs #cyclinglife #pinkcity #jaipur #fitness #jawaharcircle #jc
50,manojsani90,"Dear Chief Minister of Rajasthan, Mr. @ashokgehlot51 Ji Wish you a very happy birthday and wish you a continued progress, wishing you a healthy and long life. #HappyBirthdayAshokGehlot #AshokGehlot #COVID19Lockdown @INCIndia @INCRajasthan @Rajasthan_PYC – at Rajwada Hotel",2020-05-03 01:56:27+00:00,#HappyBirthdayAshokGehlot #AshokGehlot #COVID19Lockdown
51,AUTOWORLDJAIPUR,"During this crisis, the Ahmedabad police force is distributing food packets and water bottles to people affected by the lockdown. We salute your efforts, Ahmedabad police! #ToughTogether #COVID19… https://www.instagram.com/p/B_po5nwHc7o/?igshid=z479mscv6qvv",2020-05-01 15:40:24+00:00,#ToughTogether #COVID19
52,ronak_bokaria,My hand is consuming more alcohol than my mouth ever did... #thoughts #alcohol #Covid_19india #covid19 #lockdown,2020-04-30 10:31:09+00:00,#thoughts #alcohol #Covid_19india #covid19 #lockdown
53,She_Vaani,"#2020, can we please have a list of all the thing that will go wrong in the coming days? Your surprises are killing people, quite literally - Delhi Riots - Australia Fire - COVID19 - Lockdown - Irrfan Khan dead - Rishi Kapoor dead - Modi still the PM",2020-04-30 04:23:58+00:00,
54,rayanaIAMMA,Now in lockdown of covid19... ,2020-04-29 09:17:59+00:00,
55,expertright_hq,"If you are eagerly looking for freelance jobs during this Covid-19 lockdown, then you must go through this article at @indiatoday Link in the comments below. #freelancing #jobs #workfromhome #covid19lockdown #stayhome #stayproductive #freelancework",2020-04-29 07:10:46+00:00,#freelancing #jobs #workfromhome #covid19lockdown #stayhome #stayhome #stayproductive #freelancework
56,Aemir1998,"Please guys let's spread positivity & their be peace. #stay_home_stay_safe #lockdown #quarantine #coronavírus #covıd19 @Jaipur, Rajasthan https://www.instagram.com/p/B_frDW5Am2-/?igshid=mwzox6ojwuj2",2020-04-27 18:46:46+00:00,#stay_home_stay_safe #lockdown #quarantine #coronav #cov
57,kapilrajkp,"शाखें रही तो फूल भी, पत्ते भी आएंगे... ये दिन अगर बुरे है, तो अच्छे भी आएंगे:) #corona #covid19 #coronavirus #coronaindia #coronapandemic #stayhomestaysafe #quarantine #lockdown #homeisolation #spreadlove #positivity #vibes #instapost #instapic #instalove #thistooshallpass",2020-04-26 18:37:52+00:00,#corona #covid19 #coronavirus #coronaindia #coronapandemic #stayhomestaysafe #quarantine #lockdown #homeisolation #spreadlove #positivity #vibes #instapost #instapic #instalove #thistooshallpass
58,kapilrajkp,"ये शहरों का सन्नाटा बता रहा है, इंसान ने कुदरत को़ नाराज़ बहुत किया है! #corona #covid19 #coronavirus #coronaindia #coronapandemic #stayhomestaysafe #quarantine #lockdown #homeisolation #spreadlove #positivity #vibes #instapost #instapic #instalove #besafe #thistooshallpass",2020-04-26 18:33:25+00:00,#corona #covid19 #coronavirus #coronaindia #coronapandemic #stayhomestaysafe #quarantine #lockdown #homeisolation #spreadlove #positivity #vibes #instapost #instapic #instalove #besafe #thistooshallpass
59,iamdheerajdani,My tummy is feeling happy today.. meghaldani and deepika_gupta_deeps cooked delicious #manchurian amid #lockdown due to #covid19 #pandemic #homecooked #dinner #friedrice #manchurianballs #instafood… https://www.instagram.com/p/B_aG5ArD6Eb/?igshid=bpktkt7joect,2020-04-25 14:54:36+00:00,#manchurian #lockdown #covid19 #pandemic #homecooked #dinner #friedrice #manchurianballs #instafood
60,AdityaRajKaul,"Hawa Mahal in Jaipur, Rajasthan amidst the nationwide lockdown due to #COVID19 pandemic. Usually thousands of tourists throng this location daily. Today it stands alone with empty streets and shops around shut. With… https://www.instagram.com/p/B_ZMLnaFGkd/?igshid=1bn160otv9ze9",2020-04-25 06:52:24+00:00,#COVID19
61,AdityaRajKaul,Two women nomads walk along with their children alongside Jaipur-Delhi National Highway amidst the nationwide lockdown due to #COVID19 pandemic. #india #rajasthan #jaipur #journey #walk #road #highway #family… https://www.instagram.com/p/B_X8ZC9Fuvq/?igshid=1b21yf232jf44,2020-04-24 18:44:22+00:00,#COVID19 #india #rajasthan #jaipur #journey #walk #road #highway #family
62,AdityaRajKaul,"Amber Fort in Jaipur, Rajasthan on a regular lockdown day as the world fights #covid19 pandemic. @Jaipur, Rajasthan https://www.instagram.com/p/B_XtH8elMQY/?igshid=1he427d03e2rr",2020-04-24 17:34:12+00:00,#covid19
63,aj_soloman,"#lockdown #lockdown2020 #migration #jaipurcity #pinkcityjaipur #covid_19 #covid19 #indialockdown #photojournalism #photography #corona #coronavirus #nikon #nikonphotography #D500 @Jaipur, Rajasthan https://www.instagram.com/p/B_WffA7nvCX/?igshid=gss6bf7lxvif",2020-04-24 05:12:32+00:00,#lockdown #lockdown2020 #migration #jaipurcity #pinkcityjaipur #covid_19 #covid19 #indialockdown #photojournalism #photography #corona #coronavirus #nikon #nikonphotography #D500
64,UtkarshV_BJP,#RichardHorton editor-in-chief of the prestigious leading medical journal #TheLancet has advised #India to not hasten the exit strategy &amp; observe a minimum 10 week #lockdown to beat #COVID19 #IndiaFightsCorona #lockdownextension @narendramodi @MoHFW_INDIA,2020-04-23 19:24:42+00:00,#RichardHorton #TheLancet #India #lockdown #COVID19 #IndiaFightsCorona #lockdownextension
65,kmanjeetkumar24,Affiliate Marketing Talks With Kulwant Nagi In this lockdown learn how to start career in affiliate marketing? Tomorrow evening 6 o’clock Subscribe my YouTube channel https://www.youtube.com/ManjeetMadhukar #DigitalTalksWithmanjeet #digitalmarketing #career #affiliatemarketing #covid19 ,2020-04-21 18:28:04+00:00,#DigitalTalksWithmanjeet #digitalmarketing #career #affiliatemarketing #covid19
66,UtkarshV_BJP,"1553 #COVID19 Cases Reported in Last 24 Hrs Total : 17,265 Cases Highest Daily Rise in Cases #StayHome #StaySafe Practice #SocialDistancing &amp; Follow #Lockdown Guidelines Despite Relaxation Don't Step Out unless very necessary #WearMask #SafeHands #IndiaFightsCorona",2020-04-20 11:54:47+00:00,#COVID19 #StayHome #StayHome #StaySafe #SocialDistancing #Lockdown #WearMask #SafeHands #SafeHands #IndiaFightsCorona
67,Rajesh__Jamaal,#WorldHeritageDay #jaipar #wallcity #unescoworldheritage #heritage #DontPanic #COVID19 #Lockdown #WorldHeritageDay2020 #pinkcityjaipur #jaipurdiaries #coronavirüsü #art #lockdown2020 #wallpaint #proud… https://www.instagram.com/p/B_H9lD0AsSR/?igshid=iezicne8rtmb,2020-04-18 13:46:54+00:00,#WorldHeritageDay #jaipar #wallcity #unescoworldheritage #heritage #DontPanic #COVID19 #Lockdown #WorldHeritageDay2020 #pinkcityjaipur #jaipurdiaries #coronavir #art #lockdown2020 #wallpaint #proud
68,namdev_nikky,We all have to work towards eliminating #COVID19 #hotspots All precautions to be taken #Lockdown2 Extension till 3rd May Till April 20th #lockdown will be strictly observed #StayHome #ResilientIndia we will come through stronger under the able leadership of @narendramodi,2020-04-14 05:26:30+00:00,#COVID19 #hotspots #Lockdown2 #lockdown #StayHome #StayHome #ResilientIndia
69,UtkarshV_BJP,"PM #NarendraModi Will Address The Nation on 14th April 2020(tomorrow ) at 10 AM As Per #MediaSources : #Lockdown Extension,Type of Lockdown, Reasonable Relaxation ,Update on India's response to #COVID19 will be major points of address Very Important Address! #IndiaFightsCorona",2020-04-13 09:23:21+00:00,#NarendraModi #MediaSources #Lockdown #COVID19 #IndiaFightsCorona
70,journalistshubh,"If you violate lockdown, we will put you in a room &amp; play Masakali 2.0 on loop: Jaipur police warns violators. #Lockdown #COVID19 -PTI",2020-04-12 17:27:57+00:00,#Lockdown #COVID19
71,PIBJaipur,#IndiaFightsCorona: Keep yourself active during the lockdown. Together we will fight #COVID19. #CoronaOutbreak #SwasthaBharat #HealthForAll #Lockdown21,2020-04-12 12:05:26+00:00,#IndiaFightsCorona #COVID19 #CoronaOutbreak #SwasthaBharat #HealthForAll #Lockdown21
72,ieEsD_nJ,@jaipurpolice : For perusal . Please refer original Twitte and attachment in this tweet. Cannot understand the reason of rejection of my lockdown pass despite being a near emergency not related to #Covid19 . ,2020-04-11 13:38:37+00:00,#Covid19
